tag_id,created_at,updated_at,ttype,content,edge_id
996,2025-12-04 17:56:56.230214,2025-12-04 17:56:56.230214,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1006
997,2025-12-04 17:56:56.230511,2025-12-04 17:56:56.230512,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1011
998,2025-12-04 17:56:56.231904,2025-12-04 17:56:56.231904,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1009
999,2025-12-04 17:56:56.232207,2025-12-04 17:56:56.232207,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1018
1000,2025-12-04 17:56:56.232778,2025-12-04 17:56:56.232778,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1005
1001,2025-12-04 17:56:56.233931,2025-12-04 17:56:56.233931,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",991
1002,2025-12-04 17:56:56.232992,2025-12-04 17:56:56.232992,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1019
1007,2025-12-04 17:56:56.251737,2025-12-04 17:56:56.251737,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1017
1009,2025-12-04 17:56:56.256702,2025-12-04 17:56:56.256702,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1025
1011,2025-12-04 17:56:56.259843,2025-12-04 17:56:56.259843,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1023
1014,2025-12-04 17:56:56.275704,2025-12-04 17:56:56.275704,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1029
1016,2025-12-04 17:56:56.285691,2025-12-04 17:56:56.285691,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1031
1017,2025-12-04 17:56:56.299857,2025-12-04 17:56:56.299857,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1032
1018,2025-12-04 17:56:56.428506,2025-12-04 17:56:56.428506,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1033
1021,2025-12-04 17:56:56.488696,2025-12-04 17:56:56.488696,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1022
1022,2025-12-04 17:56:56.500974,2025-12-04 17:56:56.500974,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1034
1026,2025-12-04 17:56:56.509065,2025-12-04 17:56:56.509065,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",960
1027,2025-12-04 17:56:56.526415,2025-12-04 17:56:56.526415,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1035
1028,2025-12-04 17:56:56.543524,2025-12-04 17:56:56.543524,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1036
1029,2025-12-04 17:56:56.600346,2025-12-04 17:56:56.600346,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1037
1030,2025-12-04 17:56:56.629152,2025-12-04 17:56:56.629152,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1038
1031,2025-12-04 17:56:56.955314,2025-12-04 17:56:56.955314,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1039
1032,2025-12-04 17:56:58.051255,2025-12-04 17:56:58.051255,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1041
1033,2025-12-04 17:56:58.061388,2025-12-04 17:56:58.061388,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1042
1034,2025-12-04 17:56:58.49442,2025-12-04 17:56:58.494421,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1043
1035,2025-12-04 17:56:58.514676,2025-12-04 17:56:58.514676,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1044
1036,2025-12-04 17:56:58.528446,2025-12-04 17:56:58.528446,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1045
1037,2025-12-04 17:56:58.593229,2025-12-04 17:56:58.593229,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1046
1038,2025-12-04 17:56:58.620645,2025-12-04 17:56:58.620645,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1047
1039,2025-12-04 17:56:59.912217,2025-12-04 17:56:59.912217,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1048
1040,2025-12-04 17:56:59.967142,2025-12-04 17:56:59.967142,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1049
1787,2025-12-04 18:08:01.396134,2025-12-04 18:08:01.396134,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1745
1788,2025-12-04 18:08:01.40895,2025-12-04 18:08:01.40895,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1746
1789,2025-12-04 18:08:01.420906,2025-12-04 18:08:01.420906,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1747
1790,2025-12-04 18:08:01.433207,2025-12-04 18:08:01.433207,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1748
1791,2025-12-04 18:08:41.823985,2025-12-04 18:08:41.823985,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1750
1792,2025-12-04 18:08:45.371221,2025-12-04 18:08:45.371221,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1751
1801,2025-12-04 18:09:16.134861,2025-12-04 18:09:16.134861,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1763
1802,2025-12-04 18:09:24.089723,2025-12-04 18:09:24.089723,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1764
1803,2025-12-04 18:09:24.112079,2025-12-04 18:09:24.112079,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1765
1804,2025-12-04 18:09:31.481169,2025-12-04 18:09:31.481169,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1767
1805,2025-12-04 18:09:31.552114,2025-12-04 18:09:31.552114,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1768
1806,2025-12-04 18:09:36.869335,2025-12-04 18:09:36.869335,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1770
1807,2025-12-04 18:09:37.058915,2025-12-04 18:09:37.058915,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1771
1808,2025-12-04 18:09:52.086578,2025-12-04 18:09:52.086578,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1772
1809,2025-12-04 18:09:52.118323,2025-12-04 18:09:52.118323,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1773
1810,2025-12-04 18:09:54.096947,2025-12-04 18:09:54.096947,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1774
1811,2025-12-04 18:09:54.12926,2025-12-04 18:09:54.12926,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1775
1812,2025-12-04 18:09:55.296487,2025-12-04 18:09:55.296487,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1776
1813,2025-12-04 18:09:59.295788,2025-12-04 18:09:59.295788,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1778
1820,2025-12-04 18:10:20.139665,2025-12-04 18:10:20.139665,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1786
1821,2025-12-04 18:10:20.141679,2025-12-04 18:10:20.141679,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1787
1825,2025-12-04 18:10:24.151676,2025-12-04 18:10:24.151676,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1791
1826,2025-12-04 18:10:24.154649,2025-12-04 18:10:24.154649,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1792
1832,2025-12-04 18:10:32.179431,2025-12-04 18:10:32.179431,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1799
1833,2025-12-04 18:10:32.180895,2025-12-04 18:10:32.180895,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1800
1835,2025-12-04 18:10:32.203458,2025-12-04 18:10:32.203458,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1802
1845,2025-12-04 18:11:51.295997,2025-12-04 18:11:51.295997,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1814
1846,2025-12-04 18:11:52.279954,2025-12-04 18:11:52.279954,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1815
1847,2025-12-04 18:11:57.252105,2025-12-04 18:11:57.252105,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1816
1848,2025-12-04 18:11:59.464826,2025-12-04 18:11:59.464826,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1817
1849,2025-12-04 18:11:59.476147,2025-12-04 18:11:59.476147,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1818
1855,2025-12-04 18:12:21.402173,2025-12-04 18:12:21.402173,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1826
1857,2025-12-04 18:12:24.249906,2025-12-04 18:12:24.249906,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1828
1858,2025-12-04 18:12:24.277459,2025-12-04 18:12:24.277459,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1829
1859,2025-12-04 18:12:24.280767,2025-12-04 18:12:24.280767,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1830
1860,2025-12-04 18:12:27.449829,2025-12-04 18:12:27.449829,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1831
1861,2025-12-04 18:12:32.633846,2025-12-04 18:12:32.633846,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1833
1862,2025-12-04 18:12:32.647767,2025-12-04 18:12:32.647767,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1834
1863,2025-12-04 18:12:32.767869,2025-12-04 18:12:32.767869,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1835
1003,2025-12-04 17:56:56.23491,2025-12-04 17:56:56.23491,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1016
1004,2025-12-04 17:56:56.241805,2025-12-04 17:56:56.241806,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1020
1005,2025-12-04 17:56:56.245681,2025-12-04 17:56:56.245681,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1024
2817,2025-12-04 18:46:15.925878,2025-12-04 18:46:15.925878,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2892
1008,2025-12-04 17:56:56.251717,2025-12-04 17:56:56.251717,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1021
1010,2025-12-04 17:56:56.258003,2025-12-04 17:56:56.258003,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1027
1012,2025-12-04 17:56:56.259865,2025-12-04 17:56:56.259865,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1026
1013,2025-12-04 17:56:56.270821,2025-12-04 17:56:56.270821,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1028
1015,2025-12-04 17:56:56.277633,2025-12-04 17:56:56.277633,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1030
1019,2025-12-04 17:56:56.483133,2025-12-04 17:56:56.483133,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",977
1020,2025-12-04 17:56:56.485594,2025-12-04 17:56:56.485594,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",965
1023,2025-12-04 17:56:56.502632,2025-12-04 17:56:56.502632,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",963
1024,2025-12-04 17:56:56.505606,2025-12-04 17:56:56.505606,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",957
1025,2025-12-04 17:56:56.508134,2025-12-04 17:56:56.508134,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",961
1041,2025-12-04 17:57:00.492806,2025-12-04 17:57:00.492806,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1050
1042,2025-12-04 17:57:00.509294,2025-12-04 17:57:00.509294,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1051
1043,2025-12-04 17:57:00.524052,2025-12-04 17:57:00.524052,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1052
1044,2025-12-04 17:57:00.591773,2025-12-04 17:57:00.591773,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1053
1045,2025-12-04 17:57:00.622986,2025-12-04 17:57:00.622986,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1054
1046,2025-12-04 17:57:01.09956,2025-12-04 17:57:01.09956,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1055
1047,2025-12-04 17:57:01.125466,2025-12-04 17:57:01.125466,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1056
1048,2025-12-04 17:57:01.179828,2025-12-04 17:57:01.179828,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1063
1049,2025-12-04 17:57:01.187655,2025-12-04 17:57:01.187655,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1061
1050,2025-12-04 17:57:01.189045,2025-12-04 17:57:01.189045,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1058
1051,2025-12-04 17:57:01.193385,2025-12-04 17:57:01.193385,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1057
1052,2025-12-04 17:57:01.193727,2025-12-04 17:57:01.193727,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1059
1053,2025-12-04 17:57:01.200166,2025-12-04 17:57:01.200166,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1065
1054,2025-12-04 17:57:01.205554,2025-12-04 17:57:01.205554,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1064
1055,2025-12-04 17:57:01.212066,2025-12-04 17:57:01.212066,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1068
1056,2025-12-04 17:57:01.213415,2025-12-04 17:57:01.213415,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1062
1057,2025-12-04 17:57:01.218131,2025-12-04 17:57:01.218131,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1070
1058,2025-12-04 17:57:01.223954,2025-12-04 17:57:01.223954,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1066
1059,2025-12-04 17:57:01.228844,2025-12-04 17:57:01.228844,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1067
1060,2025-12-04 17:57:01.230449,2025-12-04 17:57:01.230449,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1072
1061,2025-12-04 17:57:01.235212,2025-12-04 17:57:01.235212,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1060
1062,2025-12-04 17:57:01.246096,2025-12-04 17:57:01.246096,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1069
1063,2025-12-04 17:57:01.247365,2025-12-04 17:57:01.247365,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1071
1064,2025-12-04 17:57:01.342608,2025-12-04 17:57:01.342608,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1075
1066,2025-12-04 17:57:01.351793,2025-12-04 17:57:01.351793,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1074
1067,2025-12-04 17:57:01.376195,2025-12-04 17:57:01.376195,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1079
1068,2025-12-04 17:57:01.381142,2025-12-04 17:57:01.381142,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1076
1069,2025-12-04 17:57:01.395932,2025-12-04 17:57:01.395932,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1077
1070,2025-12-04 17:57:01.396691,2025-12-04 17:57:01.396691,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1082
1071,2025-12-04 17:57:01.401068,2025-12-04 17:57:01.401068,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1080
1072,2025-12-04 17:57:01.406744,2025-12-04 17:57:01.406744,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1078
1073,2025-12-04 17:57:01.40857,2025-12-04 17:57:01.40857,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1084
1074,2025-12-04 17:57:01.411422,2025-12-04 17:57:01.411422,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1085
1075,2025-12-04 17:57:01.415696,2025-12-04 17:57:01.415696,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1081
1076,2025-12-04 17:57:01.415696,2025-12-04 17:57:01.415696,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1083
1077,2025-12-04 17:57:01.418386,2025-12-04 17:57:01.418386,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1090
1078,2025-12-04 17:57:01.418368,2025-12-04 17:57:01.418368,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1089
1079,2025-12-04 17:57:01.420617,2025-12-04 17:57:01.420617,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1087
1080,2025-12-04 17:57:01.420718,2025-12-04 17:57:01.420718,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1088
1081,2025-12-04 17:57:01.421266,2025-12-04 17:57:01.421266,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1086
1082,2025-12-04 17:57:01.423625,2025-12-04 17:57:01.423625,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1091
1083,2025-12-04 17:57:01.472508,2025-12-04 17:57:01.472508,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1075
1084,2025-12-04 17:57:01.473338,2025-12-04 17:57:01.473338,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1073
1085,2025-12-04 17:57:02.101041,2025-12-04 17:57:02.101041,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1092
1086,2025-12-04 17:57:02.472559,2025-12-04 17:57:02.472559,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1093
1087,2025-12-04 17:57:04.498112,2025-12-04 17:57:04.498112,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1094
1088,2025-12-04 17:57:04.529721,2025-12-04 17:57:04.529721,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1095
1089,2025-12-04 17:57:04.548032,2025-12-04 17:57:04.548032,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1096
1090,2025-12-04 17:57:04.555653,2025-12-04 17:57:04.555653,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1097
1006,2025-12-04 17:56:56.250038,2025-12-04 18:14:29.342264,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1022
1091,2025-12-04 17:57:05.466746,2025-12-04 17:57:05.466746,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1098
1107,2025-12-04 17:57:06.449795,2025-12-04 17:57:06.449795,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1113
1109,2025-12-04 17:57:06.470581,2025-12-04 17:57:06.470581,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",1101
1111,2025-12-04 17:57:06.48612,2025-12-04 17:57:06.48612,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1114
1112,2025-12-04 17:57:06.517288,2025-12-04 17:57:06.517288,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1115
1113,2025-12-04 17:57:06.532222,2025-12-04 17:57:06.532222,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",1108
1114,2025-12-04 17:57:06.545762,2025-12-04 17:57:06.545762,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",1109
1116,2025-12-04 17:57:06.594297,2025-12-04 17:57:06.594297,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1116
1118,2025-12-04 17:57:06.607793,2025-12-04 17:57:06.607794,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",1105
1119,2025-12-04 17:57:06.618146,2025-12-04 17:57:06.618146,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",1106
1123,2025-12-04 17:57:07.085824,2025-12-04 17:57:07.085824,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1120
1793,2025-12-04 18:08:52.107941,2025-12-04 18:08:52.107941,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1753
1794,2025-12-04 18:08:54.065287,2025-12-04 18:08:54.065287,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1754
1795,2025-12-04 18:08:54.096043,2025-12-04 18:08:54.096043,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1755
1796,2025-12-04 18:08:57.751506,2025-12-04 18:08:57.751506,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1756
1797,2025-12-04 18:09:02.072203,2025-12-04 18:09:02.072203,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1757
1798,2025-12-04 18:09:02.09462,2025-12-04 18:09:02.09462,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1758
1799,2025-12-04 18:09:04.531274,2025-12-04 18:09:04.531274,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1760
1800,2025-12-04 18:09:09.901136,2025-12-04 18:09:09.901136,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1761
1814,2025-12-04 18:10:11.655258,2025-12-04 18:10:11.655258,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1780
1815,2025-12-04 18:10:11.66591,2025-12-04 18:10:11.66591,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1781
1816,2025-12-04 18:10:11.875646,2025-12-04 18:10:11.875646,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1782
1817,2025-12-04 18:10:11.887787,2025-12-04 18:10:11.887787,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",1783
1818,2025-12-04 18:10:12.045178,2025-12-04 18:10:12.045178,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1784
1819,2025-12-04 18:10:17.290519,2025-12-04 18:10:17.29052,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",1785
1822,2025-12-04 18:10:20.167172,2025-12-04 18:10:20.167173,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1788
1823,2025-12-04 18:10:20.169889,2025-12-04 18:10:20.169889,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1789
1824,2025-12-04 18:10:20.422298,2025-12-04 18:10:20.422298,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",1790
